District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.632151,75.0206658,21,6.687898089,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.632061,75.020697,17,5.414012739,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6319028,75.0206835,16,5.095541401,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6318218,75.0206729,17,5.414012739,5,3,4,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6315936,75.0207388,14,4.458598726,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.631683,75.0207369,10,3.184713376,4,2,2,2,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6316057,75.02062,13,4.140127389,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6314834,75.0206624,11,3.503184713,4,3,2,2.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Mango,18.6314556,75.0206276,17,5.414012739,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6313655,75.0206835,19,6.050955414,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6311698,75.0206358,20,6.369426752,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6310962,75.0206538,11,3.503184713,4,2,2,2,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6320156,75.0207342,17,5.414012739,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6320166,75.0207435,13,4.140127389,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6319007,75.0207817,16,5.095541401,6,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6317956,75.0207549,27,8.598726115,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6317062,75.0207193,17,5.414012739,6,4,3,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6315915,75.020633,15,4.777070064,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6316351,75.0206431,16,5.095541401,6,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6315964,75.0206744,16,5.095541401,6,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6315696,75.0207405,20,6.369426752,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6315275,75.0207344,22,7.006369427,6,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.631201,75.0206813,13,4.140127389,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6311288,75.0206826,16,5.095541401,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6320823,75.02082,23,7.324840764,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6319829,75.0207981,16,5.095541401,6,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6318724,75.0208007,18,5.732484076,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6317289,75.0207877,14,4.458598726,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6316492,75.0208207,11,3.503184713,5,2,2,2,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6316057,75.0207538,16,5.095541401,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6314677,75.0207587,17,5.414012739,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6314468,75.020795,14,4.458598726,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6313065,75.0207592,15,4.777070064,6,3,4,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6312884,75.0207727,12,3.821656051,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6311855,75.020783,18,5.732484076,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6311428,75.0207617,17,5.414012739,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6310576,75.020765,16,5.095541401,7,4,3,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6320134,75.0208733,12,3.821656051,4,2,2,2,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6319589,75.0208476,9,2.866242038,3,2,2,2,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6318706,75.0208596,17,5.414012739,5,4,3,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6318159,75.0208615,11,3.503184713,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6318359,75.0207586,16,5.095541401,6,4,3,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6314759,75.020834,10,3.184713376,5,2,2,2,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6312891,75.0208571,12,3.821656051,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Custard apple,18.6312917,75.0208033,13,4.140127389,7,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6479326,75.0290437,64,20.38216561,15,15,15,15,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6478536,75.0290133,26,8.280254777,11,9,10,9.5,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6478669,75.028991,37,11.78343949,11,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6478929,75.0288677,44,14.01273885,20,15,15,15,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6479131,75.0289805,65,20.70063694,18,15,15,15,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6478966,75.0288181,46,14.64968153,10,7,7,7,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6478903,75.0287586,61,19.42675159,10,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6479232,75.0286216,59,18.78980892,8,6,7,6.5,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Custard apple,18.6479094,75.0285481,57,18.15286624,11,10,10,10,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6479708,75.0290287,29,9.23566879,10,7,7,7,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6480444,75.0290488,83,26.43312102,14,14,14,14,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6480063,75.0289157,41,13.05732484,12,12,12,12,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6480055,75.0287097,59,18.78980892,15,14,14,14,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6479993,75.0285966,37,11.78343949,15,8,8,8,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6480196,75.028453,39,12.42038217,12,7,6,6.5,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6480221,75.0285402,43,13.69426752,10,7,7,7,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6482321,75.0291156,40,12.7388535,13,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Tamarind,18.6481981,75.0291094,62,19.74522293,15,11,11,11,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Tamarind,18.6482142,75.0288974,81,25.79617834,20,15,15,15,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6481797,75.0288075,32,10.1910828,12,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6480867,75.0285894,28,8.917197452,8,5,6,5.5,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6482367,75.0289327,12,3.821656051,6,3,3,3,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6482743,75.0287724,30,9.554140127,12,6,7,6.5,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Chiku,18.6482265,75.0285639,41,13.05732484,12,10,10,10,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6482876,75.0285861,114,36.30573248,20,15,15,15,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6482784,75.0286231,44,14.01273885,15,14,14,14,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6483125,75.0290866,117,37.2611465,15,12,12,12,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Chiku,18.6483404,75.0288625,37,11.78343949,15,10,10,10,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6482851,75.0287112,40,12.7388535,15,8,8,8,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6483428,75.0285885,39,12.42038217,9,6,6,6,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6483315,75.0288328,60,19.10828025,13,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6483304,75.02895,32,10.1910828,15,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6484365,75.0289693,77,24.52229299,15,10,10,10,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Tamarind,18.6484549,75.0287649,82,26.11464968,18,15,15,15,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6485125,75.0287851,50,15.92356688,12,8,9,8.5,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.648582,75.0288308,92,29.29936306,15,15,15,15,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6487384,75.0286022,37,11.78343949,15,10,10,10,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6486837,75.0289748,50,15.92356688,15,10,10,10,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6485339,75.0290587,70,22.29299363,12,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6486873,75.0288529,66,21.01910828,12,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2014,Fruit,Mango,18.6486874,75.0286439,39,12.42038217,15,9,9,9,9.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628405,74.9856326,15,4.777070064,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5629076,74.9856136,19,6.050955414,7,6,6,6,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5629759,74.9856313,16,5.095541401,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630023,74.9856501,22,7.006369427,8,6,6,6,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630666,74.9856717,21,6.687898089,8,5,6,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631557,74.9856903,14,4.458598726,6,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631623,74.9856709,14,4.458598726,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632139,74.9856986,15,4.777070064,7,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633651,74.9856871,16,5.095541401,8,5,6,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633781,74.9856822,17,5.414012739,6,3,4,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634309,74.9857454,11,3.503184713,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.563436,74.9857498,12,3.821656051,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5635641,74.985764,17,5.414012739,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628008,74.9856417,17,5.414012739,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5627862,74.985647,19,6.050955414,4,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5629487,74.9857418,15,4.777070064,4,2,2,2,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5629997,74.9856839,20,6.369426752,6,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630396,74.9857479,22,7.006369427,7,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.563124,74.9857466,18,5.732484076,4,2,2,2,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632224,74.9857274,15,4.777070064,4,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632618,74.9857211,23,7.324840764,8,4,5,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632998,74.9857063,17,5.414012739,6,5,4,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.563376,74.9857377,14,4.458598726,4,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.563452,74.985746,13,4.140127389,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5636009,74.9858249,18,5.732484076,6,4,5,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628215,74.9857035,14,4.458598726,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628423,74.9857018,18,5.732484076,8,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628923,74.9856915,18,5.732484076,4,3,2,2.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630505,74.9857622,17,5.414012739,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.563025,74.9857611,15,4.777070064,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630942,74.9857624,15,4.777070064,6,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631675,74.9857703,13,4.140127389,4,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632279,74.9857685,16,5.095541401,9,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633098,74.9857613,22,7.006369427,8,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633754,74.9858215,19,6.050955414,6,3,4,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633341,74.9857782,17,5.414012739,8,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634528,74.9858243,19,6.050955414,5,6,5,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5635716,74.9858555,15,4.777070064,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628174,74.9857893,15,4.777070064,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628953,74.9858057,16,5.095541401,5,4,3,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630428,74.9857724,18,5.732484076,4,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630761,74.9858001,15,4.777070064,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631424,74.9858572,11,3.503184713,4,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631592,74.9858336,20,6.369426752,8,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632532,74.9858648,17,5.414012739,5,3,4,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632481,74.9859023,14,4.458598726,8,5,6,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633952,74.9859501,21,6.687898089,8,6,5,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634571,74.9858963,16,5.095541401,7,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634962,74.9859245,19,6.050955414,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631067,74.985845,19,6.050955414,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628642,74.9858534,18,5.732484076,6,4,5,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628942,74.9858331,18,5.732484076,6,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5629699,74.9858556,17,5.414012739,6,4,3,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630173,74.9858551,18,5.732484076,7,6,5,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630804,74.9858664,15,4.777070064,8,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631193,74.9858745,16,5.095541401,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631909,74.985919,17,5.414012739,4,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632324,74.9858771,12,3.821656051,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633074,74.9858847,16,5.095541401,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633286,74.9858657,18,5.732484076,8,6,5,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634128,74.9859477,22,7.006369427,6,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634384,74.985901,15,4.777070064,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634928,74.9859359,14,4.458598726,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5627858,74.9859148,20,6.369426752,8,6,6,6,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628307,74.9858754,19,6.050955414,5,4,3,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5629244,74.9859355,16,5.095541401,4,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630357,74.9859409,15,4.777070064,6,4,3,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630553,74.9859462,18,5.732484076,6,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631746,74.9860121,18,5.732484076,6,5,4,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631646,74.9859683,21,6.687898089,5,5,4,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632625,74.9859958,13,4.140127389,5,3,4,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633249,74.9860247,18,5.732484076,6,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633834,74.9860021,13,4.140127389,5,3,4,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633999,74.9860387,18,5.732484076,6,4,5,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634669,74.9860371,20,6.369426752,8,6,5,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634805,74.9860458,18,5.732484076,7,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.562966,74.98604,14,4.458598726,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630292,74.9859747,15,4.777070064,5,3,4,3.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631159,74.9860194,19,6.050955414,8,5,6,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631434,74.9860051,18,5.732484076,5,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632341,74.9859861,13,4.140127389,8,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632573,74.9860131,14,4.458598726,8,4,5,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633173,74.9860472,19,6.050955414,6,6,5,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633848,74.9860636,16,5.095541401,5,4,5,4.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5633912,74.9860569,20,6.369426752,8,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5634347,74.9860616,14,4.458598726,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5632541,74.9861207,15,4.777070064,5,5,5,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628337,74.9860014,21,6.687898089,8,4,6,5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5628386,74.9859773,18,5.732484076,7,6,6,6,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5629635,74.9860218,22,7.006369427,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5630044,74.9860439,14,4.458598726,4,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.5631074,74.9860581,16,5.095541401,7,5,6,5.5,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.562878,74.9860633,12,3.821656051,6,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.562789,74.9860808,9,2.866242038,5,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.562871,74.9860697,10,3.184713376,6,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2016,Fruit,Lemon,18.6624068,74.9328896,67,21.33757962,12,12,12,12,7.25
Ahmednagar,Karjat,July 2023,2016,Fruit,Lemon,18.662416,74.9329778,61,19.42675159,15,14,14,14,7.25
Ahmednagar,Karjat,July 2023,2016,Fruit,Lemon,18.6627247,74.933299,60,19.10828025,20,10,14,12,7.25
Ahmednagar,Karjat,July 2023,2016,Fruit,Mango,18.6626658,74.932741,102,32.48407643,18,15,15,15,7.25
Ahmednagar,Karjat,July 2023,2016,Fruit,Lemon,18.6625707,74.9327597,40,12.7388535,10,9,9,9,7.25
Ahmednagar,Karjat,July 2023,2010,Wild,Kaduneem,18.6622436,74.9333469,113,35.98726115,30,20,20,20,13.25
Ahmednagar,Karjat,July 2023,2010,Fruit,Tamarind,18.6620868,74.9332421,63,20.06369427,25,15,15,15,13.25
Ahmednagar,Karjat,July 2023,2010,Fruit,Tamarind,18.6619522,74.9331658,93,29.61783439,35,25,25,25,13.25
Ahmednagar,Karjat,July 2023,2010,Wild,Kaduneem,18.6616399,74.9331203,136,43.31210191,30,25,25,25,13.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6625893,74.9295794,129,41.08280255,20,16,16,16,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6625825,74.9294694,97,30.89171975,18,15,15,15,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6624479,74.9293647,38,12.10191083,15,10,10,10,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6625454,74.9293331,35,11.14649682,15,10,10,10,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6625102,74.9295835,61,19.42675159,12,10,10,10,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6626019,74.9294399,57,18.15286624,18,15,14,14.5,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6627432,74.9295858,58,18.47133758,20,18,17,17.5,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6628041,74.9296551,33,10.50955414,12,10,10,10,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6774031,74.9330129,47,14.96815287,20,15,15,15,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6772917,74.9330708,28,8.917197452,10,9,8,8.5,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6772906,74.9330851,44,14.01273885,18,14,14,14,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6773849,74.9329935,49,15.60509554,12,7,7,7,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6775381,74.9326703,44,14.01273885,15,10,10,10,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6775013,74.9325968,81,25.79617834,15,12,12,12,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.677419,74.9325803,62,19.74522293,15,12,12,12,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6773678,74.9326087,94,29.93630573,15,15,15,15,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Bor,18.677286,74.9326431,60,19.10828025,20,15,14,14.5,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.67725,74.9326683,44,14.01273885,18,12,12,12,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6772408,74.9326808,39,12.42038217,15,10,10,10,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Coconut ,18.6771381,74.9328296,162,51.59235669,25,10,10,10,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6771791,74.9328363,53,16.87898089,15,12,12,12,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6771804,74.9329457,22,7.006369427,9,7,7,7,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Mango,18.6771794,74.9329969,105,33.43949045,15,8,10,9,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Coconut ,18.6772476,74.9330947,125,39.8089172,18,10,10,10,8.25
Ahmednagar,Karjat,July 2023,2015,Fruit,Jamun,18.6772313,74.9331843,33,10.50955414,10,7,6,6.5,8.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.6073986,74.9932827,14,4.458598726,8,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.6074108,74.993286,13,4.140127389,8,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.6074858,74.9932908,17,5.414012739,8,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.6075719,74.9932914,14,4.458598726,8,3,3,3,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.6076566,74.9932707,15,4.777070064,8,4,4,4,4.25
Ahmednagar,Karjat,July 2023,2019,Fruit,Guava,18.6076863,74.9932811,16,5.095541401,8,4,4,4,4.25
