District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,_age_informative
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5632324,74.9858771,12.0,3.821656051,6.0,4.0,4.0,4.0,4.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5633074,74.9858847,16.0,5.095541401,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5634928,74.9859359,14.0,4.458598726,5.0,4.0,4.0,4.0,4.25,1.524,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5627858,74.9859148,20.0,6.369426752,8.0,6.0,6.0,6.0,4.25,2.4384,1.8288000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5630357,74.9859409,15.0,4.777070064,6.0,4.0,3.0,3.5,4.25,1.8288000000000002,1.0668,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5631746,74.9860121,18.0,5.732484076,6.0,5.0,4.0,4.5,4.25,1.8288000000000002,1.3716000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5632625,74.9859958,13.0,4.140127389,5.0,3.0,4.0,3.5,4.25,1.524,1.0668,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5633249,74.9860247,18.0,5.732484076,6.0,5.0,5.0,5.0,4.25,1.8288000000000002,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5633999,74.9860387,18.0,5.732484076,6.0,4.0,5.0,4.5,4.25,1.8288000000000002,1.3716000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5634669,74.9860371,20.0,6.369426752,8.0,6.0,5.0,5.5,4.25,2.4384,1.6764000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5634805,74.9860458,18.0,5.732484076,7.0,5.0,5.0,5.0,4.25,2.1336,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.562966,74.98604,14.0,4.458598726,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5630292,74.9859747,15.0,4.777070064,5.0,3.0,4.0,3.5,4.25,1.524,1.0668,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5631159,74.9860194,19.0,6.050955414,8.0,5.0,6.0,5.5,4.25,2.4384,1.6764000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5631434,74.9860051,18.0,5.732484076,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5632341,74.9859861,13.0,4.140127389,8.0,5.0,5.0,5.0,4.25,2.4384,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5632573,74.9860131,14.0,4.458598726,8.0,4.0,5.0,4.5,4.25,2.4384,1.3716000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5633173,74.9860472,19.0,6.050955414,6.0,6.0,5.0,5.5,4.25,1.8288000000000002,1.6764000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5633848,74.9860636,16.0,5.095541401,5.0,4.0,5.0,4.5,4.25,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5633912,74.9860569,20.0,6.369426752,8.0,5.0,5.0,5.0,4.25,2.4384,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5634347,74.9860616,14.0,4.458598726,5.0,4.0,4.0,4.0,4.25,1.524,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5632541,74.9861207,15.0,4.777070064,5.0,5.0,5.0,5.0,4.25,1.524,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5628337,74.9860014,21.0,6.687898089,8.0,4.0,6.0,5.0,4.25,2.4384,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5628386,74.9859773,18.0,5.732484076,7.0,6.0,6.0,6.0,4.25,2.1336,1.8288000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5629635,74.9860218,22.0,7.006369427,5.0,4.0,4.0,4.0,4.25,1.524,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5630044,74.9860439,14.0,4.458598726,4.0,3.0,3.0,3.0,4.25,1.2192,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.5631074,74.9860581,16.0,5.095541401,7.0,5.0,6.0,5.5,4.25,2.1336,1.6764000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.562789,74.9860808,9.0,2.866242038,5.0,4.0,4.0,4.0,4.25,1.524,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.562871,74.9860697,10.0,3.184713376,6.0,4.0,4.0,4.0,4.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Karjat,July 2023,2016.0,Fruit,Lemon,18.6624068,74.9328896,67.0,21.33757962,12.0,12.0,12.0,12.0,7.25,3.6576000000000004,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2016.0,Fruit,Lemon,18.662416,74.9329778,61.0,19.42675159,15.0,14.0,14.0,14.0,7.25,4.572,4.2672,1.0
Ahmednagar,Karjat,July 2023,2016.0,Fruit,Lemon,18.6627247,74.933299,60.0,19.10828025,20.0,10.0,14.0,12.0,7.25,6.096,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2016.0,Fruit,Lemon,18.6625707,74.9327597,40.0,12.7388535,10.0,9.0,9.0,9.0,7.25,3.048,2.7432000000000003,1.0
Ahmednagar,Karjat,July 2023,2010.0,Wild,Kaduneem,18.6622436,74.9333469,113.0,35.98726115,30.0,20.0,20.0,20.0,13.25,9.144,6.096,1.0
Ahmednagar,Karjat,July 2023,2010.0,Fruit,Tamarind,18.6620868,74.9332421,63.0,20.06369427,25.0,15.0,15.0,15.0,13.25,7.62,4.572,1.0
Ahmednagar,Karjat,July 2023,2010.0,Fruit,Tamarind,18.6619522,74.9331658,93.0,29.61783439,35.0,25.0,25.0,25.0,13.25,10.668000000000001,7.62,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6625893,74.9295794,129.0,41.08280255,20.0,16.0,16.0,16.0,8.25,6.096,4.8768,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6625825,74.9294694,97.0,30.89171975,18.0,15.0,15.0,15.0,8.25,5.486400000000001,4.572,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6624479,74.9293647,38.0,12.10191083,15.0,10.0,10.0,10.0,8.25,4.572,3.048,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6625454,74.9293331,35.0,11.14649682,15.0,10.0,10.0,10.0,8.25,4.572,3.048,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6627432,74.9295858,58.0,18.47133758,20.0,18.0,17.0,17.5,8.25,6.096,5.3340000000000005,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6628041,74.9296551,33.0,10.50955414,12.0,10.0,10.0,10.0,8.25,3.6576000000000004,3.048,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6774031,74.9330129,47.0,14.96815287,20.0,15.0,15.0,15.0,8.25,6.096,4.572,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6772917,74.9330708,28.0,8.917197452,10.0,9.0,8.0,8.5,8.25,3.048,2.5908,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6772906,74.9330851,44.0,14.01273885,18.0,14.0,14.0,14.0,8.25,5.486400000000001,4.2672,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6773849,74.9329935,49.0,15.60509554,12.0,7.0,7.0,7.0,8.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6775381,74.9326703,44.0,14.01273885,15.0,10.0,10.0,10.0,8.25,4.572,3.048,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6775013,74.9325968,81.0,25.79617834,15.0,12.0,12.0,12.0,8.25,4.572,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.677419,74.9325803,62.0,19.74522293,15.0,12.0,12.0,12.0,8.25,4.572,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6773678,74.9326087,94.0,29.93630573,15.0,15.0,15.0,15.0,8.25,4.572,4.572,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.67725,74.9326683,44.0,14.01273885,18.0,12.0,12.0,12.0,8.25,5.486400000000001,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6772408,74.9326808,39.0,12.42038217,15.0,10.0,10.0,10.0,8.25,4.572,3.048,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6771791,74.9328363,53.0,16.87898089,15.0,12.0,12.0,12.0,8.25,4.572,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6771804,74.9329457,22.0,7.006369427,9.0,7.0,7.0,7.0,8.25,2.7432000000000003,2.1336,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6771794,74.9329969,105.0,33.43949045,15.0,8.0,10.0,9.0,8.25,4.572,2.7432000000000003,1.0
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Jamun,18.6772313,74.9331843,33.0,10.50955414,10.0,7.0,6.0,6.5,8.25,3.048,1.9812,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6073986,74.9932827,14.0,4.458598726,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6074108,74.993286,13.0,4.140127389,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6074858,74.9932908,17.0,5.414012739,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6075719,74.9932914,14.0,4.458598726,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6076566,74.9932707,15.0,4.777070064,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6076863,74.9932811,16.0,5.095541401,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6078007,74.9932571,12.0,3.821656051,6.0,4.0,3.0,3.5,4.25,1.8288000000000002,1.0668,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6078496,74.9932024,20.0,6.369426752,7.0,4.0,3.0,3.5,4.25,2.1336,1.0668,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6079492,74.9931728,14.0,4.458598726,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6080447,74.9932403,17.0,5.414012739,9.0,5.0,5.0,5.0,4.25,2.7432000000000003,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6081112,74.993228,19.0,6.050955414,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6082073,74.9932383,14.0,4.458598726,9.0,4.0,4.0,4.0,4.25,2.7432000000000003,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6082647,74.993226,11.0,3.503184713,9.0,4.0,4.0,4.0,4.25,2.7432000000000003,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6082805,74.9932147,13.0,4.140127389,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6083969,74.9932232,11.0,3.503184713,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6084867,74.9932364,19.0,6.050955414,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6085772,74.9932009,19.0,6.050955414,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.608626,74.9931999,16.0,5.095541401,6.0,3.0,3.0,3.0,4.25,1.8288000000000002,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6087295,74.9932071,14.0,4.458598726,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6074002,74.9933236,17.0,5.414012739,6.0,2.0,3.0,2.5,4.25,1.8288000000000002,0.762,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6074739,74.9933375,15.0,4.777070064,7.0,3.0,3.0,3.0,4.25,2.1336,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.607531,74.9933458,16.0,5.095541401,6.0,4.0,4.0,4.0,4.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.607641,74.9933397,17.0,5.414012739,7.0,3.0,3.0,3.0,4.25,2.1336,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.607955,74.9932948,13.0,4.140127389,5.0,3.0,2.0,2.5,4.25,1.524,0.762,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6079195,74.9932841,12.0,3.821656051,5.0,3.0,2.0,2.5,4.25,1.524,0.762,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6079971,74.9933204,18.0,5.732484076,5.0,2.0,2.0,2.0,4.25,1.524,0.6096,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.608177,74.9933741,12.0,3.821656051,7.0,4.0,4.0,4.0,4.25,2.1336,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.608146,74.9933008,17.0,5.414012739,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6082336,74.9932912,15.0,4.777070064,9.0,5.0,5.0,5.0,4.25,2.7432000000000003,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6083091,74.993292,16.0,5.095541401,8.0,4.0,3.0,3.5,4.25,2.4384,1.0668,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6083867,74.9932986,15.0,4.777070064,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6083904,74.9932188,13.0,4.140127389,8.0,3.0,4.0,3.5,4.25,2.4384,1.0668,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6084903,74.9932813,12.0,3.821656051,5.0,2.0,2.0,2.0,4.25,1.524,0.6096,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6086668,74.99329,12.0,3.821656051,6.0,4.0,4.0,4.0,4.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.607337,74.993384,17.0,5.414012739,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6073656,74.9933814,16.0,5.095541401,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6075314,74.9933804,13.0,4.140127389,7.0,4.0,4.0,4.0,4.25,2.1336,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6075702,74.9933871,14.0,4.458598726,7.0,3.0,3.0,3.0,4.25,2.1336,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6077496,74.9933626,11.0,3.503184713,7.0,4.0,4.0,4.0,4.25,2.1336,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.607773,74.9933388,12.0,3.821656051,6.0,3.0,3.0,3.0,4.25,1.8288000000000002,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6079127,74.9933321,17.0,5.414012739,7.0,4.0,4.0,4.0,4.25,2.1336,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6079358,74.99333,19.0,6.050955414,7.0,4.0,3.0,3.5,4.25,2.1336,1.0668,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6079509,74.9933185,13.0,4.140127389,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.608054,74.9932808,15.0,4.777070064,9.0,4.0,4.0,4.0,4.25,2.7432000000000003,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6080886,74.9933693,14.0,4.458598726,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6081198,74.9933063,16.0,5.095541401,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.608206,74.9933284,12.0,3.821656051,8.0,5.0,5.0,5.0,4.25,2.4384,1.524,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.608355,74.9932954,14.0,4.458598726,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6084524,74.99329,11.0,3.503184713,7.0,3.0,3.0,3.0,4.25,2.1336,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6084995,74.9932832,16.0,5.095541401,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6085636,74.9932536,12.0,3.821656051,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.607356,74.9933694,16.0,5.095541401,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6074223,74.9934266,18.0,5.732484076,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6074826,74.9934443,16.0,5.095541401,8.0,4.0,5.0,4.5,4.25,2.4384,1.3716000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.60754,74.9934741,11.0,3.503184713,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.607714,74.9934647,13.0,4.140127389,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Guava,18.6078662,74.9933857,13.0,4.140127389,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6471326,75.0623564,48.0,15.2866242,15.0,10.0,10.0,10.0,4.25,4.572,3.048,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.647395,75.0622949,62.0,19.74522293,16.0,11.0,11.0,11.0,4.25,4.8768,3.3528000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6475741,75.0622873,53.0,16.87898089,16.0,12.0,12.0,12.0,4.25,4.8768,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6477252,75.0623198,61.0,19.42675159,15.0,11.0,11.0,11.0,4.25,4.572,3.3528000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.647855,75.0622872,35.0,11.14649682,15.0,10.0,8.0,9.0,4.25,4.572,2.7432000000000003,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6479852,75.0622696,63.0,20.06369427,18.0,12.0,12.0,12.0,4.25,5.486400000000001,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6481319,75.0622386,53.0,16.87898089,15.0,10.0,10.0,10.0,4.25,4.572,3.048,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6471998,75.0622278,46.0,14.64968153,12.0,10.0,10.0,10.0,4.25,3.6576000000000004,3.048,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6473929,75.0621876,57.0,18.15286624,15.0,12.0,11.0,11.5,4.25,4.572,3.5052000000000003,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6474298,75.0621645,82.0,26.11464968,15.0,11.0,11.0,11.0,4.25,4.572,3.3528000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6474914,75.0621851,56.0,17.8343949,15.0,12.0,12.0,12.0,4.25,4.572,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6476435,75.062167,31.0,9.872611465,14.0,10.0,10.0,10.0,4.25,4.2672,3.048,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6478796,75.062131,46.0,14.64968153,13.0,10.0,9.0,9.5,4.25,3.9624,2.8956,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.647889,75.0621526,64.0,20.38216561,15.0,12.0,12.0,12.0,4.25,4.572,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6479588,75.0622047,47.0,14.96815287,13.0,10.0,10.0,10.0,4.25,3.9624,3.048,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6479844,75.0621827,42.0,13.37579618,12.0,10.0,10.0,10.0,4.25,3.6576000000000004,3.048,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6480168,75.0621776,45.0,14.33121019,15.0,12.0,12.0,12.0,4.25,4.572,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6481041,75.0621572,56.0,17.8343949,12.0,8.0,8.0,8.0,4.25,3.6576000000000004,2.4384,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6471319,75.0620733,56.0,17.8343949,15.0,12.0,12.0,12.0,4.25,4.572,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6471561,75.0620527,29.0,9.23566879,18.0,12.0,12.0,12.0,4.25,5.486400000000001,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6472881,75.0620607,51.0,16.24203822,16.0,12.0,12.0,12.0,4.25,4.8768,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6473731,75.0620365,36.0,11.46496815,12.0,8.0,8.0,8.0,4.25,3.6576000000000004,2.4384,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6474576,75.0620588,62.0,19.74522293,16.0,10.0,12.0,11.0,4.25,4.8768,3.3528000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6475389,75.0620334,23.0,7.324840764,10.0,7.0,7.0,7.0,4.25,3.048,2.1336,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6476052,75.0620622,60.0,19.10828025,14.0,11.0,10.0,10.5,4.25,4.2672,3.2004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6476995,75.0620601,46.0,14.64968153,10.0,8.0,8.0,8.0,4.25,3.048,2.4384,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6477463,75.0620566,38.0,12.10191083,15.0,11.0,11.0,11.0,4.25,4.572,3.3528000000000002,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6478337,75.0620903,55.0,17.51592357,14.0,12.0,12.0,12.0,4.25,4.2672,3.6576000000000004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Lemon,18.6478874,75.0620723,42.0,13.37579618,12.0,10.0,10.0,10.0,4.25,3.6576000000000004,3.048,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.6479109,75.0620799,48.0,15.2866242,12.0,11.0,10.0,10.5,4.25,3.6576000000000004,3.2004,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Jamun,18.6479167,75.0620847,35.0,11.14649682,15.0,8.0,9.0,8.5,4.25,4.572,2.5908,1.0
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Tamarind,18.647136,75.062405,58.0,18.47133758,15.0,12.0,12.0,12.0,4.25,4.572,3.6576000000000004,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8183531,74.0738504,50.0,15.92356688,11.0,10.0,10.0,10.0,4.33,3.3528000000000002,3.048,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.81832,74.073847,61.0,19.42675159,13.0,11.0,11.0,11.0,4.33,3.9624,3.3528000000000002,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8185009,74.0739568,64.0,20.38216561,12.0,13.0,12.0,12.5,4.33,3.6576000000000004,3.81,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8187053,74.0738316,60.0,19.10828025,13.0,14.0,13.0,13.5,4.33,3.9624,4.1148,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8186342,74.0738984,64.0,20.38216561,12.0,10.0,8.0,9.0,4.33,3.6576000000000004,2.7432000000000003,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8186683,74.0739467,61.0,19.42675159,13.0,13.0,11.0,12.0,4.33,3.9624,3.6576000000000004,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8187994,74.0738581,55.0,17.51592357,13.0,13.0,13.0,13.0,4.33,3.9624,3.9624,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.81887,74.0739017,72.0,22.92993631,15.0,15.0,15.0,15.0,4.33,4.572,4.572,1.0
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8189954,74.0739346,62.0,19.74522293,14.0,10.0,8.0,9.0,4.33,4.2672,2.7432000000000003,1.0
